NATCODE,NAMEUNIT,CODNUT1,CODNUT2,CODNUT3,CODMUN,CodINE,PROVINCIA,LITMUN
34111010014,Aldeanueva de la Vera,ES4,ES43,ES432,10014,10014,Cáceres,Aldeanueva de la Vera
34084545010,Aldeanueva de San Bartolomé,ES4,ES42,ES425,45010,45010,Toledo,Aldeanueva de San Bartolomé
34070505007,Aldeanueva de Santa Cruz,ES4,ES41,ES411,5007,5007,Ávila,Aldeanueva de Santa Cruz
34111010015,Aldeanueva del Camino,ES4,ES43,ES432,10015,10015,Cáceres,Aldeanueva del Camino
34074040010,Aldeanueva del Codonal,ES4,ES41,ES416,40010,40010,Segovia,Aldeanueva del Codonal
34012323004,Aldeaquemada,ES6,ES61,ES616,23004,23004,Jaén,Aldeaquemada
34073737019,Aldearrodrigo,ES4,ES41,ES415,37019,37019,Salamanca,Aldearrodrigo
34073737020,Aldearrubia,ES4,ES41,ES415,37020,37020,Salamanca,Aldearrubia
34070505008,Aldeaseca,ES4,ES41,ES411,5008,5008,Ávila,Aldeaseca
34073737021,Aldeaseca de Alba,ES4,ES41,ES415,37021,37021,Salamanca,Aldeaseca de Alba
34073737022,Aldeaseca de la Frontera,ES4,ES41,ES415,37022,37022,Salamanca,Aldeaseca de la Frontera
34074040013,Aldeasoña,ES4,ES41,ES416,40013,40013,Segovia,Aldeasoña
34073737023,Aldeatejada,ES4,ES41,ES415,37023,37023,Salamanca,Aldeatejada
34073737024,Aldeavieja de Tormes,ES4,ES41,ES415,37024,37024,Salamanca,Aldeavieja de Tormes
34074040014,Aldehorno,ES4,ES41,ES416,40014,40014,Segovia,Aldehorno
34111010016,Aldehuela de Jerte,ES4,ES43,ES432,10016,10016,Cáceres,Aldehuela de Jerte
34073737025,Aldehuela de la Bóveda,ES4,ES41,ES415,37025,37025,Salamanca,Aldehuela de la Bóveda
34025050016,Aldehuela de Liestos,ES2,ES24,ES243,50016,50016,Zaragoza,Aldehuela de Liestos
34074242013,Aldehuela de Periáñez,ES4,ES41,ES417,42013,42013,Soria,Aldehuela de Periáñez
34073737026,Aldehuela de Yeltes,ES4,ES41,ES415,37026,37026,Salamanca,Aldehuela de Yeltes
34074040015,Aldehuela del Codonal,ES4,ES41,ES416,40015,40015,Segovia,Aldehuela del Codonal
34011818010,Aldeire,ES6,ES61,ES614,18010,18010,Granada,Aldeire
34074040016,Aldeonte,ES4,ES41,ES416,40016,40016,Segovia,Aldeonte
34094343006,Aldover,ES5,ES51,ES514,43006,43006,Tarragona,Aldover
34143030006,Aledo,ES6,ES62,ES620,30006,30006,Murcia,Aledo
34090808003,Alella,ES5,ES51,ES511,8003,8003,Barcelona,Alella
34074242015,Alentisque,ES4,ES41,ES417,42015,42015,Soria,Alentisque
34022222019,Alerre,ES2,ES24,ES241,22019,22019,Huesca,Alerre
34172626009,Alesanco,ES2,ES23,ES230,26009,26009,Rioja La,Alesanco
34172626010,Alesón,ES2,ES23,ES230,26010,26010,Rioja La,Alesón
34011818011,Alfacar,ES6,ES61,ES614,18011,18011,Granada,Alfacar
34104646022,Alfafar,ES5,ES52,ES523,46022,46022,Valencia/Valéncia,Alfafar
34100303010,Alfafara,ES5,ES52,ES521,3010,3010,Alicante,Alfafara
34025050017,Alfajarín,ES2,ES24,ES243,50017,50017,Zaragoza,Alfajarín
34024444016,Alfambra,ES2,ES24,ES242,44016,44016,Teruel,Alfambra
34025050018,Alfamén,ES2,ES24,ES243,50018,50018,Zaragoza,Alfamén
34022222020,Alfántega,ES2,ES24,ES241,22020,22020,Huesca,Alfántega
34094343008,Alfara de Carles,ES5,ES51,ES514,43008,43008,Tarragona,Alfara de Carles
34104646024,Alfara de la Baronia,ES5,ES52,ES523,46024,46024,Valencia/Valéncia,Alfara de la Baronia
34104646025,Alfara del Patriarca,ES5,ES52,ES523,46025,46025,Valencia/Valéncia,Alfara del Patriarca
34074949005,Alfaraz de Sayago,ES4,ES41,ES419,49005,49005,Zamora,Alfaraz de Sayago
34012929003,Alfarnate,ES6,ES61,ES617,29003,29003,Málaga,Alfarnate
34012929004,Alfarnatejo,ES6,ES61,ES617,29004,29004,Málaga,Alfarnatejo
34172626011,Alfaro,ES2,ES23,ES230,26011,26011,Rioja La,Alfaro
34104646026,Alfarp,ES5,ES52,ES523,46026,46026,Valencia/Valéncia,Alfarp
34092525013,Alfarràs,ES5,ES51,ES513,25013,25013,Lleida,Alfarràs
34104646027,Alfarrasí,ES5,ES52,ES523,46027,46027,Valencia/Valéncia,Alfarrasí
34104646023,Alfauir,ES5,ES52,ES523,46023,46023,Valencia/Valéncia,Alfauir
34092525014,Alfés,ES5,ES51,ES513,25014,25014,Lleida,Alfés
34101212007,Alfondeguilla,ES5,ES52,ES522,12007,12007,Castellón/Castelló,Alfondeguilla
34094343009,Alforja,ES5,ES51,ES514,43009,43009,Tarragona,Alforja
34025050019,Alforque,ES2,ES24,ES243,50019,50019,Zaragoza,Alforque
34122727002,Alfoz,ES1,ES11,ES112,27002,27002,Lugo,Alfoz
34070909011,Alfoz de Bricia,ES4,ES41,ES412,9011,9011,Burgos,Alfoz de Bricia
34063939001,Alfoz de Lloredo,ES1,ES13,ES130,39001,39001,Cantabria,Alfoz de Lloredo
34070909907,Alfoz de Quintanadueñas,ES4,ES41,ES412,9907,9907,Burgos,Alfoz de Quintanadueñas
34070909012,Alfoz de Santa Gadea,ES4,ES41,ES412,9012,9012,Burgos,Alfoz de Santa Gadea
34072424002,Algadefe,ES4,ES41,ES413,24002,24002,León,Algadefe
34040707004,Algaida,ES5,ES53,ES532,7004,7004,Balears Illes,Algaida
34014141008,Algámitas,ES6,ES61,ES618,41008,41008,Sevilla,Algámitas
34011111003,Algar,ES6,ES61,ES612,11003,11003,Cádiz,Algar
34081919016,Algar de Mesa,ES4,ES42,ES424,19016,19016,Guadalajara,Algar de Mesa
34104646028,Algar de Palancia,ES5,ES52,ES523,46028,46028,Valencia/Valéncia,Algar de Palancia
34011818012,Algarinejo,ES6,ES61,ES614,18012,18012,Granada,Algarinejo
34081616013,Algarra,ES4,ES42,ES423,16013,16013,Cuenca,Algarra
34012929005,Algarrobo,ES6,ES61,ES617,29005,29005,Málaga,Algarrobo
34012929006,Algatocín,ES6,ES61,ES617,29006,29006,Málaga,Algatocín
34011111004,Algeciras,ES6,ES61,ES612,11004,11004,Cádiz,Algeciras
34104646029,Algemesí,ES5,ES52,ES523,46029,46029,Valencia/Valéncia,Algemesí
34092525015,Algerri,ES5,ES51,ES513,25015,25015,Lleida,Algerri
34132828009,Algete,ES3,ES30,ES300,28009,28009,Madrid,Algete
34104646030,Algímia d'Alfara,ES5,ES52,ES523,46030,46030,Valencia/Valéncia,Algímia d'Alfara
34101212008,Algimia de Almonacid,ES5,ES52,ES522,12008,12008,Castellón/Castelló,Algimia de Almonacid
34104646031,Alginet,ES5,ES52,ES523,46031,46031,Valencia/Valéncia,Alginet
34011111005,Algodonales,ES6,ES61,ES612,11005,11005,Cádiz,Algodonales
34074949006,Algodre,ES4,ES41,ES419,49006,49006,Zamora,Algodre
34081919017,Algora,ES4,ES42,ES424,19017,19017,Guadalajara,Algora
34100303012,Algorfa,ES5,ES52,ES521,3012,3012,Alicante,Algorfa
34092525016,Alguaire,ES5,ES51,ES513,25016,25016,Lleida,Alguaire
34143030007,Alguazas,ES6,ES62,ES620,30007,30007,Murcia,Alguazas
34100303013,Algueña,ES5,ES52,ES521,3013,3013,Alicante,Algueña
34010404010,Alhabia,ES6,ES61,ES611,4010,4010,Almería,Alhabia
34010404011,Alhama de Almería,ES6,ES61,ES611,4011,4011,Almería,Alhama de Almería
34025050020,Alhama de Aragón,ES2,ES24,ES243,50020,50020,Zaragoza,Alhama de Aragón
34011818013,Alhama de Granada,ES6,ES61,ES614,18013,18013,Granada,Alhama de Granada
34143030008,Alhama de Murcia,ES6,ES62,ES620,30008,30008,Murcia,Alhama de Murcia
34081313010,Alhambra,ES4,ES42,ES422,13010,13010,Ciudad Real,Alhambra
34012929007,Alhaurín de la Torre,ES6,ES61,ES617,29007,29007,Málaga,Alhaurín de la Torre
34012929008,Alhaurín el Grande,ES6,ES61,ES617,29008,29008,Málaga,Alhaurín el Grande
34011818014,Alhendín,ES6,ES61,ES614,18014,18014,Granada,Alhendín
34081919018,Alhóndiga,ES4,ES42,ES424,19018,19018,Guadalajara,Alhóndiga
34111010017,Alía,ES4,ES43,ES432,10017,10017,Cáceres,Alía
34024444017,Aliaga,ES2,ES24,ES242,44017,44017,Teruel,Aliaga
34081616014,Aliaguilla,ES4,ES42,ES423,16014,16014,Cuenca,Aliaguilla
34100303014,Alicante/Alacant,ES5,ES52,ES521,3014,3014,Alicante,Alicante/Alacant
34010404012,Alicún,ES6,ES61,ES611,4012,4012,Almería,Alicún
34011818015,Alicún de Ortega,ES6,ES61,ES614,18015,18015,Granada,Alicún de Ortega
34072424003,Alija del Infantado,ES4,ES41,ES413,24003,24003,León,Alija del Infantado
34092525017,Alins,ES5,ES51,ES513,25017,25017,Lleida,Alins
34094343010,Alió,ES5,ES51,ES514,43010,43010,Tarragona,Alió
34081919019,Alique,ES4,ES42,ES424,19019,19019,Guadalajara,Alique
34111010018,Aliseda,ES4,ES43,ES432,10018,10018,Cáceres,Aliseda
34074242016,Aliud,ES4,ES41,ES417,42016,42016,Soria,Aliud
34012121002,Aljaraque,ES6,ES61,ES615,21002,21002,Huelva,Aljaraque
34110606009,Aljucén,ES4,ES43,ES431,6009,6009,Badajoz,Aljucén
34033333001,Allande,ES1,ES12,ES120,33001,33001,Asturias,Allande
34123232001,Allariz,ES1,ES11,ES113,32001,32001,Ourense,Allariz
34024444021,Allepuz,ES2,ES24,ES242,44021,44021,Teruel,Allepuz
34033333002,Aller,ES1,ES12,ES120,33002,33002,Asturias,Aller
34024444022,Alloza,ES2,ES24,ES242,44022,44022,Teruel,Alloza
34024444023,Allueva,ES2,ES24,ES242,44023,44023,Teruel,Allueva
34092525019,Almacelles,ES5,ES51,ES513,25019,25019,Lleida,Almacelles
34012929009,Almáchar,ES6,ES61,ES617,29009,29009,Málaga,Almáchar
34081313011,Almadén,ES4,ES42,ES422,13011,13011,Ciudad Real,Almadén
34014141009,Almadén de la Plata,ES6,ES61,ES618,41009,41009,Sevilla,Almadén de la Plata
34081313012,Almadenejos,ES4,ES42,ES422,13012,13012,Ciudad Real,Almadenejos
34081919020,Almadrones,ES4,ES42,ES424,19020,19020,Guadalajara,Almadrones
34081313013,Almagro,ES4,ES42,ES422,13013,13013,Ciudad Real,Almagro
34074242017,Almajano,ES4,ES41,ES417,42017,42017,Soria,Almajano
34074242018,Almaluez,ES4,ES41,ES417,42018,42018,Soria,Almaluez
34080202009,Almansa,ES4,ES42,ES421,2009,2009,Albacete,Almansa
34072424004,Almanza,ES4,ES41,ES413,24004,24004,León,Almanza
34111010019,Almaraz,ES4,ES43,ES432,10019,10019,Cáceres,Almaraz
34074949007,Almaraz de Duero,ES4,ES41,ES419,49007,49007,Zamora,Almaraz de Duero
34012929010,Almargen,ES6,ES61,ES617,29010,29010,Málaga,Almargen
34074242019,Almarza,ES4,ES41,ES417,42019,42019,Soria,Almarza
34172626012,Almarza de Cameros,ES2,ES23,ES230,26012,26012,Rioja La,Almarza de Cameros
34104646032,Almàssera,ES5,ES52,ES523,46032,46032,Valencia/Valéncia,Almàssera
34101212009,Almassora,ES5,ES52,ES522,12009,12009,Castellón/Castelló,Almassora
34092525020,Almatret,ES5,ES51,ES513,25020,25020,Lleida,Almatret
34074242020,Almazán,ES4,ES41,ES417,42020,42020,Soria,Almazán
34074242021,Almazul,ES4,ES41,ES417,42021,42021,Soria,Almazul
34101212010,Almedíjar,ES5,ES52,ES522,12010,12010,Castellón/Castelló,Almedíjar
34081313014,Almedina,ES4,ES42,ES422,13014,13014,Ciudad Real,Almedina
34011414004,Almedinilla,ES6,ES61,ES613,14004,14004,Córdoba,Almedinilla
34011818016,Almegíjar,ES6,ES61,ES614,18016,18016,Granada,Almegíjar
34074949008,Almeida de Sayago,ES4,ES41,ES419,49008,49008,Zamora,Almeida de Sayago
34092525021,Almenar,ES5,ES51,ES513,25021,25021,Lleida,Almenar
34074242022,Almenar de Soria,ES4,ES41,ES417,42022,42022,Soria,Almenar de Soria
34101212011,Almenara,ES5,ES52,ES522,12011,12011,Castellón/Castelló,Almenara
34074747008,Almenara de Adaja,ES4,ES41,ES418,47008,47008,Valladolid,Almenara de Adaja
34073737027,Almenara de Tormes,ES4,ES41,ES415,37027,37027,Salamanca,Almenara de Tormes
34073737028,Almendra,ES4,ES41,ES415,37028,37028,Salamanca,Almendra
34110606010,Almendral,ES4,ES43,ES431,6010,6010,Badajoz,Almendral
34084545011,Almendral de la Cañada,ES4,ES42,ES425,45011,45011,Toledo,Almendral de la Cañada
34110606011,Almendralejo,ES4,ES43,ES431,6011,6011,Badajoz,Almendralejo
34081616016,Almendros,ES4,ES42,ES423,16016,16016,Cuenca,Almendros
34014141010,Almensilla,ES6,ES61,ES618,41010,41010,Sevilla,Almensilla
34010404013,Almería,ES6,ES61,ES611,4013,4013,Almería,Almería
34104646033,Almiserà,ES5,ES52,ES523,46033,46033,Valencia/Valéncia,Almiserà
34025050021,Almochuel,ES2,ES24,ES243,50021,50021,Zaragoza,Almochuel
34010404014,Almócita,ES6,ES61,ES611,4014,4014,Almería,Almócita
34081313015,Almodóvar del Campo,ES4,ES42,ES422,13015,13015,Ciudad Real,Almodóvar del Campo
34081616017,Almodóvar del Pinar,ES4,ES42,ES423,16017,16017,Cuenca,Almodóvar del Pinar
34011414005,Almodóvar del Río,ES6,ES61,ES613,14005,14005,Córdoba,Almodóvar del Río
34012929011,Almogía,ES6,ES61,ES617,29011,29011,Málaga,Almogía
34081919021,Almoguera,ES4,ES42,ES424,19021,19021,Guadalajara,Almoguera
34024444018,Almohaja,ES2,ES24,ES242,44018,44018,Teruel,Almohaja
34111010020,Almoharín,ES4,ES43,ES432,10020,10020,Cáceres,Almoharín
34104646034,Almoines,ES5,ES52,ES523,46034,46034,Valencia/Valéncia,Almoines
34025050023,Almonacid de la Cuba,ES2,ES24,ES243,50023,50023,Zaragoza,Almonacid de la Cuba
34025050024,Almonacid de la Sierra,ES2,ES24,ES243,50024,50024,Zaragoza,Almonacid de la Sierra
34084545012,Almonacid de Toledo,ES4,ES42,ES425,45012,45012,Toledo,Almonacid de Toledo
34081919022,Almonacid de Zorita,ES4,ES42,ES424,19022,19022,Guadalajara,Almonacid de Zorita
34081616018,Almonacid del Marquesado,ES4,ES42,ES423,16018,16018,Cuenca,Almonacid del Marquesado
34012121004,Almonaster la Real,ES6,ES61,ES615,21004,21004,Huelva,Almonaster la Real
34012121005,Almonte,ES6,ES61,ES615,21005,21005,Huelva,Almonte
34100303015,Almoradí,ES5,ES52,ES521,3015,3015,Alicante,Almoradí
34084545013,Almorox,ES4,ES42,ES425,45013,45013,Toledo,Almorox
34094343011,Almoster,ES5,ES51,ES514,43011,43011,Tarragona,Almoster
34100303016,Almudaina,ES5,ES52,ES521,3016,3016,Alicante,Almudaina
34022222021,Almudévar,ES2,ES24,ES241,22021,22021,Huesca,Almudévar
34022222022,Almunia de San Juan,ES2,ES24,ES241,22022,22022,Huesca,Almunia de San Juan
34022222023,Almuniente,ES2,ES24,ES241,22023,22023,Huesca,Almuniente
34011818017,Almuñécar,ES6,ES61,ES614,18017,18017,Granada,Almuñécar
34081313016,Almuradiel,ES4,ES42,ES422,13016,13016,Ciudad Real,Almuradiel
34104646035,Almussafes,ES5,ES52,ES523,46035,46035,Valencia/Valéncia,Almussafes
34024444019,Alobras,ES2,ES24,ES242,44019,44019,Teruel,Alobras
34081919023,Alocén,ES4,ES42,ES424,19023,19023,Guadalajara,Alocén
34012929012,Álora,ES6,ES61,ES617,29012,29012,Málaga,Álora
34092525022,Alòs de Balaguer,ES5,ES51,ES513,25022,25022,Lleida,Alòs de Balaguer
34012121006,Alosno,ES6,ES61,ES615,21006,21006,Huelva,Alosno
34081919024,Alovera,ES4,ES42,ES424,19024,19024,Guadalajara,Alovera
34012929013,Alozaina,ES6,ES61,ES617,29013,29013,Málaga,Alozaina
34091717006,Alp,ES5,ES51,ES512,17006,17006,Girona,Alp
34012929014,Alpandeire,ES6,ES61,ES617,29014,29014,Málaga,Alpandeire
34074242023,Alpanseque,ES4,ES41,ES417,42023,42023,Soria,Alpanseque
34025050026,Alpartir,ES2,ES24,ES243,50026,50026,Zaragoza,Alpartir
34132828010,Alpedrete,ES3,ES30,ES300,28010,28010,Madrid,Alpedrete
34090808004,Alpens,ES5,ES51,ES511,8004,8004,Barcelona,Alpens
34024444020,Alpeñés,ES2,ES24,ES242,44020,44020,Teruel,Alpeñés
34080202010,Alpera,ES4,ES42,ES421,2010,2010,Albacete,Alpera
34092525023,Alpicat,ES5,ES51,ES513,25023,25023,Lleida,Alpicat
34104646036,Alpuente,ES5,ES52,ES523,46036,46036,Valencia/Valéncia,Alpuente
34011818904,Alpujarra de la Sierra,ES6,ES61,ES614,18904,18904,Granada,Alpujarra de la Sierra
34022222024,Alquézar,ES2,ES24,ES241,22024,22024,Huesca,Alquézar
34011818018,Alquife,ES6,ES61,ES614,18018,18018,Granada,Alquife
34010404015,Alsodux,ES6,ES61,ES611,4015,4015,Almería,Alsodux
34092525024,Alt Àneu,ES5,ES51,ES513,25024,25024,Lleida,Alt Àneu
34070909013,Altable,ES4,ES41,ES412,9013,9013,Burgos,Altable
34094343012,Altafulla,ES5,ES51,ES514,43012,43012,Tarragona,Altafulla
34081616019,Altarejos,ES4,ES42,ES423,16019,16019,Cuenca,Altarejos
34100303018,Altea,ES5,ES52,ES521,3018,3018,Alicante,Altea
34022222025,Altorricón,ES2,ES24,ES241,22025,22025,Huesca,Altorricón
34101212012,Altura,ES5,ES52,ES522,12012,12012,Castellón/Castelló,Altura
34081919027,Alustante,ES4,ES42,ES424,19027,19027,Guadalajara,Alustante
34104646017,Alzira,ES5,ES52,ES523,46017,46017,Valencia/Valéncia,Alzira
34070505012,Amavida,ES4,ES41,ES411,5012,5012,Ávila,Amavida
34073434009,Amayuelas de Arriba,ES4,ES41,ES414,34009,34009,Palencia,Amayuelas de Arriba
34025050027,Ambel,ES2,ES24,ES243,50027,50027,Zaragoza,Ambel
34132828011,Ambite,ES3,ES30,ES300,28011,28011,Madrid,Ambite
34091717007,Amer,ES5,ES51,ES512,17007,17007,Girona,Amer
34121515002,Ames,ES1,ES11,ES111,15002,15002,Coruña A,Ames
34070909016,Ameyugo,ES4,ES41,ES412,9016,9016,Burgos,Ameyugo
34033333003,Amieva,ES1,ES12,ES120,33003,33003,Asturias,Amieva
34123232002,Amoeiro,ES1,ES11,ES113,32002,32002,Ourense,Amoeiro
34094343014,Amposta,ES5,ES51,ES514,43014,43014,Tarragona,Amposta
34073434010,Ampudia,ES4,ES41,ES414,34010,34010,Palencia,Ampudia
34063939002,Ampuero,ES1,ES13,ES130,39002,39002,Cantabria,Ampuero
34073434011,Amusco,ES4,ES41,ES414,34011,34011,Palencia,Amusco
34074747009,Amusquillo,ES4,ES41,ES418,47009,47009,Valladolid,Amusquillo
34024444024,Anadón,ES2,ES24,ES242,44024,44024,Teruel,Anadón
34074040017,Anaya,ES4,ES41,ES416,40017,40017,Segovia,Anaya
34073737029,Anaya de Alba,ES4,ES41,ES415,37029,37029,Salamanca,Anaya de Alba
34132828012,Anchuelo,ES3,ES30,ES300,28012,28012,Madrid,Anchuelo
34081313017,Anchuras,ES4,ES42,ES422,13017,13017,Ciudad Real,Anchuras
34074949009,Andavías,ES4,ES41,ES419,49009,49009,Zamora,Andavías
34104646038,Andilla,ES5,ES52,ES523,46038,46038,Valencia/Valéncia,Andilla
34024444025,Andorra,ES2,ES24,ES242,44025,44025,Teruel,Andorra
34040707005,Andratx,ES5,ES53,ES532,7005,7005,Balears Illes,Andratx
34012323005,Andújar,ES6,ES61,ES616,23005,23005,Jaén,Andújar
34025050028,Anento,ES2,ES24,ES243,50028,50028,Zaragoza,Anento
34091717008,Anglès,ES5,ES51,ES512,17008,17008,Girona,Anglès
34092525027,Anglesola,ES5,ES51,ES513,25027,25027,Lleida,Anglesola
34081919031,Angón,ES4,ES42,ES424,19031,19031,Guadalajara,Angón
34172626013,Anguciana,ES2,ES23,ES230,26013,26013,Rioja La,Anguciana
34022222027,Angüés,ES2,ES24,ES241,22027,22027,Huesca,Angüés
34172626014,Anguiano,ES2,ES23,ES230,26014,26014,Rioja La,Anguiano
34081919032,Anguita,ES4,ES42,ES424,19032,19032,Guadalajara,Anguita
34070909017,Anguix,ES4,ES41,ES412,9017,9017,Burgos,Anguix
34063939003,Anievas,ES1,ES13,ES130,39003,39003,Cantabria,Anievas
34025050029,Aniñón,ES2,ES24,ES243,50029,50029,Zaragoza,Aniñón
34104646039,Anna,ES5,ES52,ES523,46039,46039,Valencia/Valéncia,Anna
34081919033,Anquela del Ducado,ES4,ES42,ES424,19033,19033,Guadalajara,Anquela del Ducado
34081919034,Anquela del Pedregal,ES4,ES42,ES424,19034,19034,Guadalajara,Anquela del Pedregal
34022222028,Ansó,ES2,ES24,ES241,22028,22028,Huesca,Ansó
34010404016,Antas,ES6,ES61,ES611,4016,4016,Almería,Antas
34122727003,Antas de Ulla,ES1,ES11,ES112,27003,27003,Lugo,Antas de Ulla
34104646040,Antella,ES5,ES52,ES523,46040,46040,Valencia/Valéncia,Antella
34012929015,Antequera,ES6,ES61,ES617,29015,29015,Málaga,Antequera
34053535003,Antigua,ES7,ES70,ES704,35003,35003,Palmas Las,Antigua
34073434012,Antigüedad,ES4,ES41,ES414,34012,34012,Palencia,Antigüedad
34022222029,Antillón,ES2,ES24,ES241,22029,22029,Huesca,Antillón
34074040018,Añe,ES4,ES41,ES416,40018,40018,Segovia,Añe
34025050030,Añón de Moncayo,ES2,ES24,ES243,50030,50030,Zaragoza,Añón de Moncayo
34011414006,Añora,ES6,ES61,ES613,14006,14006,Córdoba,Añora
34084545014,Añover de Tajo,ES4,ES42,ES425,45014,45014,Toledo,Añover de Tajo
34073737030,Añover de Tormes,ES4,ES41,ES415,37030,37030,Salamanca,Añover de Tormes
34073737031,Arabayona de Mógica,ES4,ES41,ES415,37031,37031,Salamanca,Arabayona de Mógica
34012121007,Aracena,ES6,ES61,ES615,21007,21007,Huelva,Aracena
34053838004,Arafo,ES7,ES70,ES709,38004,38004,Santa Cruz de Tenerife,Arafo
34022222032,Aragüés del Puerto,ES2,ES24,ES241,22032,22032,Huesca,Aragüés del Puerto
34014141011,Arahal,ES6,ES61,ES618,41011,41011,Sevilla,Arahal
34074040019,Arahuetes,ES4,ES41,ES416,40019,40019,Segovia,Arahuetes
34074242024,Arancón,ES4,ES41,ES417,42024,42024,Soria,Arancón
34070909018,Aranda de Duero,ES4,ES41,ES412,9018,9018,Burgos,Aranda de Duero
34025050031,Aranda de Moncayo,ES2,ES24,ES243,50031,50031,Zaragoza,Aranda de Moncayo
34025050032,Arándiga,ES2,ES24,ES243,50032,50032,Zaragoza,Arándiga
34070909019,Arandilla,ES4,ES41,ES412,9019,9019,Burgos,Arandilla
34081616020,Arandilla del Arroyo,ES4,ES42,ES423,16020,16020,Cuenca,Arandilla del Arroyo
34121515003,Aranga,ES1,ES11,ES111,15003,15003,Coruña A,Aranga
34132828013,Aranjuez,ES3,ES30,ES300,28013,28013,Madrid,Aranjuez
34081919036,Aranzueque,ES4,ES42,ES424,19036,19036,Guadalajara,Aranzueque
34101212013,Arañuel,ES5,ES52,ES522,12013,12013,Castellón/Castelló,Arañuel
34073737032,Arapiles,ES4,ES41,ES415,37032,37032,Salamanca,Arapiles
34104646041,Aras de los Olmos,ES5,ES52,ES523,46041,46041,Valencia/Valéncia,Aras de los Olmos
34070909020,Arauzo de Miel,ES4,ES41,ES412,9020,9020,Burgos,Arauzo de Miel
34070909021,Arauzo de Salce,ES4,ES41,ES412,9021,9021,Burgos,Arauzo de Salce
34070909022,Arauzo de Torre,ES4,ES41,ES412,9022,9022,Burgos,Arauzo de Torre
34081919037,Arbancón,ES4,ES42,ES424,19037,19037,Guadalajara,Arbancón
34092525029,Arbeca,ES5,ES51,ES513,25029,25029,Lleida,Arbeca
34081919038,Arbeteta,ES4,ES42,ES424,19038,19038,Guadalajara,Arbeteta
34123636001,Arbo,ES1,ES11,ES114,36001,36001,Pontevedra,Arbo
34010404017,Arboleas,ES6,ES61,ES611,4017,4017,Almería,Arboleas
34094343015,Arbolí,ES5,ES51,ES514,43015,43015,Tarragona,Arbolí
34091717009,Arbúcies,ES5,ES51,ES512,17009,17009,Girona,Arbúcies
34081616905,Arcas,ES4,ES42,ES423,16905,16905,Cuenca,Arcas
34073737033,Arcediano,ES4,ES41,ES415,37033,37033,Salamanca,Arcediano
34074949010,Arcenillas,ES4,ES41,ES419,49010,49010,Zamora,Arcenillas
34143030009,Archena,ES6,ES62,ES620,30009,30009,Murcia,Archena
34012929016,Árchez,ES6,ES61,ES617,29016,29016,Málaga,Árchez
34012929017,Archidona,ES6,ES61,ES617,29017,29017,Málaga,Archidona
34084545015,Arcicóllar,ES4,ES42,ES425,45015,45015,Toledo,Arcicóllar
34073434015,Arconada,ES4,ES41,ES414,34015,34015,Palencia,Arconada
34074040020,Arcones,ES4,ES41,ES416,40020,40020,Segovia,Arcones
34070909023,Arcos,ES4,ES41,ES412,9023,9023,Burgos,Arcos
34074242025,Arcos de Jalón,ES4,ES41,ES417,42025,42025,Soria,Arcos de Jalón
34011111006,Arcos de la Frontera,ES6,ES61,ES612,11006,11006,Cádiz,Arcos de la Frontera
34074949011,Arcos de la Polvorosa,ES4,ES41,ES419,49011,49011,Zamora,Arcos de la Polvorosa
34081616022,Arcos de la Sierra,ES4,ES42,ES423,16022,16022,Cuenca,Arcos de la Sierra
34024444026,Arcos de las Salinas,ES2,ES24,ES242,44026,44026,Teruel,Arcos de las Salinas
34012929018,Ardales,ES6,ES61,ES617,29018,29018,Málaga,Ardales
34025050033,Ardisa,ES2,ES24,ES243,50033,50033,Zaragoza,Ardisa
34072424006,Ardón,ES4,ES41,ES413,24006,24006,León,Ardón
34022222035,Arén,ES2,ES24,ES241,22035,22035,Huesca,Arén
